OBJECTID,BUSINESSNAME,PRINCIPALOWNER,EXPIRATIONDATE,GIS_LAST_MOD_DTTM,WEBSITE,WARD,STARTDATE,PROPOSALPOINTS,PHONE,OTHERCERTIFICATIONS,ORGANIZATIONTYPE,FAX,EMAIL,DATEESTABLISHED,CONTACTNAME,CERTIFICATIONNUMBER,BUSINESSDESC,BIDPRICEREDUCTION,ADDRESS,SBE,CATEGORIES,MAR_ID,XCOORD,YCOORD,LATITUDE,LONGITUDE
1035,Monumental Communications (MonComm) LLC,Ronald Dixon,2021-06-26T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.studio202DC.com,5,2018-06-26T00:00:00.000Z,12,2025287920,,LLC,,,2009-09-01T00:00:00.000Z,Ronald Dixon,LSDZR77846062021,"Studio202DC is a consolidated digital media agency that specializes in content creation, broadcasting, distribution and promotion. Studio202DC makes magic happen for inspired content creators and broadcasters. Our DC facility offers world-class multimedia tools and cutting-edge digital technologies, along with integrated services to start, finish and promote your project. Our technical and creative environment rivals anything youll find in Atlanta, New York or L.A. At Studio202DC we #Think.Create.Market.",.12,1522 RHODE ISLAND AVENUE NE Washington DC 20018 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",286295,401456.38,139811.09,38.9261751154496,-76.9832044075295
1036,Moody PLLC,Ryan Moody,2022-01-23T00:00:00.000Z,2019-02-08T05:02:22.000Z,moodyla.com,6,2019-01-23T00:00:00.000Z,12,2025431286,,LLC,,ryan@moodyarchitecture.com,2009-12-01T00:00:00.000Z,Ryan Moody,LSZR65808012022,Landscape Architecture,.12,1318 H STREET NE WASHINGTON DC 20002 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",67827,401080.92,136948.45,38.9003880327402,-76.9875388779754
1037,"Harrison, Maldonado Associates, Inc.",Irma Maldonado,2019-10-18T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.hmaassociates.com,2,2016-10-06T00:00:00.000Z,5,2023420676,,Corporation,2023428258,cbraxton@hmaassociates.com,1994-01-01T00:00:00.000Z,Carlos Velazquez,LS777102019,"Full-service multicultural marketing, communications, and public relations firm.",,1101 17TH STREET NW WASHINGTON DC 20036 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);",278813,396692.75,137355.36,38.90404806516,-77.0381287805863
1038,"Janeiro, Inc.",Rick Janeiro,2019-04-14T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.janeiroinc.com,5,2016-04-14T00:00:00.000Z,7,2026849359,,Corporation,2022072800,rjaneiro@janeiroinc.com,1990-08-01T00:00:00.000Z,Rick Janeiro,LSD61744042019,"Janeiro is focused on the design, supply and installation of all types of natural and man made stone products as well as precast concrete units. All related design, equipment, hardware and supporting structure work is included",.07,500 EMERSON STREET NE WASHINGTON DC 20017 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);",15653,400104.2,142499.83,38.9503972782135,-76.9987979130388
1039,"Janey Construction Management DC, Inc.",Greg Janey,2021-08-15T00:00:00.000Z,2019-02-08T05:02:22.000Z,,2,2018-08-15T00:00:00.000Z,5,202-650-5191,,Corporation,,drose@janeycodc.com,2018-03-01T00:00:00.000Z,Tiffany Rose,LS41695082021,We provide construction management and consulting services for commercial and residential projects.,.05,910 17TH STREET NW Washington DC 20006 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);",236722,396537.01,137114.84,38.9018807763664,-77.0399230703813
1040,JAP Construction LLC,Gustavo Frech,2020-05-15T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.japconstruccionllc.com,1,2017-05-31T00:00:00.000Z,12,2022990615,,LLC,,gfrech@japconstructionllc.com,2016-11-30T00:00:00.000Z,Gustavo Frech,LSDZR8659052020,"Construction, Home improvement for Commercial and Public Building.",,2309 18TH STREET NW Washington DC 20009 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",242864,396402.52,139125.59,38.9199937552634,-77.0414840718212
1041,"JAS Excavating, LLC",Joan Stockett-Knotts,2019-07-09T00:00:00.000Z,2019-02-08T05:02:22.000Z,,5,2016-07-09T00:00:00.000Z,9,2028364961,,LLC,2028364967,joan.s@jasexcavatingllc.net,2016-03-08T00:00:00.000Z,Joan Stockett-Knotts,LSDZ99892072019,"Construction - Clearing, Sediment Control, Surface Demo, Excavation, Dump Truck Hauling",,1818 NEW YORK AVENUE NE Washington DC 20002 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",55416,402020.97,138872.09,38.9177151838825,-76.9766960805832
1042,"Jasper Ventures, LLC","Ki Jun Sung;David Chung",2020-01-19T00:00:00.000Z,2019-02-08T05:02:22.000Z,,2,2017-01-19T00:00:00.000Z,9,2023742464,,LLC,,,2005-01-01T00:00:00.000Z,David Chung,LSDZ34953012020,"The primary line of business is our ownership of Capitale. We provide a location for service and private events. The lines of trade for this business are hospitality, food, and beverage.",,1301 K STREET NW WASHINGTON DC 20005 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",240647,397352.63,137230.54,38.9029258777611,-77.0305206442834
1043,Jaydot LLC,Chapman Todd,2021-09-28T00:00:00.000Z,2019-02-08T05:02:22.000Z,,3,2018-09-28T00:00:00.000Z,10,2022582186,,LLC,,chapman@jaydot.org,2010-10-08T00:00:00.000Z,Chapman Todd,LSR10762092021,"General management and consulting, provision of technical assistance and program development for non-profit social service agencies.",.1,4916 43RD PLACE NW WASHINGTON DC 20016 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",265823,392610.64,142901.83,38.9539875278436,-77.0852504990634
1044,JBB Group LLC,Jasey Briley,2022-01-15T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.jbbgrp.com,6,2019-01-15T00:00:00.000Z,11,2023881399,,LLC,,,2013-01-11T00:00:00.000Z,Jasey Briley,LSDZV01637012022,JBB Group LLC is a Global Defense Technology and Services provider with leading edge technologies to support our global clients.,.11,1806 D STREET NE Washington DC 20002 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Veteran Owned Business (VOB);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",150136,401853.39,136347.14,38.8949699253246,-76.9786352689883
1045,J.Cain & Company,JUSTIN STOKES,2021-09-04T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.jcainconsulting.com,2,2018-09-04T00:00:00.000Z,10,5714470193,,LLC,,justin.stokes@jcainconsulting.com,2012-05-03T00:00:00.000Z,JUSTIN STOKES,LSR75229092021,Management consulting services primarily in the healthcare arena with an emphasis on healthcare reform and technology.,.1,1629 K STREET NW Washington DC 20006 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",242031,396712.9,137230.4,38.9029224570726,-77.0378958762944
1046,"J.Roberts, Inc","Eric Sohn;Steve Han;Hae-Ri Kim;Jennifer Sohn",2021-05-08T00:00:00.000Z,2019-02-08T05:02:22.000Z,,7,2018-05-08T00:00:00.000Z,9,2023991447,,Corporation,2023991445,jrobertsinc@gmail.com,1997-12-22T00:00:00.000Z,Eric Sohn,LSDZ72747052021,"J. Roberts, Inc specializes in general construction, flooring, roofing, and rough carpentry work.",,4750 SHERIFF ROAD NE WASHINGTON DC 20019 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",148954,405722.73,137249.46,38.9030816736131,-76.9340244090963
1047,MAR Construction,"Alfredo Mojica;Rosa Mojica",2021-07-19T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.marconstructionco.com,5,2018-07-19T00:00:00.000Z,12,2025291661,,LLC,2022491660,rosamojica@marconstructionco.com,2008-06-01T00:00:00.000Z,Rosa Mojica,LSDZR19464072021,"Founded in 2008, MAR Construction LLC is a new Washington DC based general contractor and construction management. We specialized in commercial, residential and tenant improvement",.12,2810 6TH STREET NE WASHINGTON DC 20017 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",44489,400112.69,139789.28,38.9259798437532,-76.9987004146432
1048,"Marcus Asset Group, Inc. T/A M & B",Ernest Marcus,2021-09-10T00:00:00.000Z,2019-02-08T05:02:22.000Z,,3,2018-09-10T00:00:00.000Z,10,2027972800,,Corporation,2027973613,emarcus140@aol.com,1995-08-17T00:00:00.000Z,Ernest Marcus,LSR45317092021,real estate appraising and consulting real estate development and consulting,.1,5460 39TH STREET NW WASHINGTON DC 20015 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",264870,393285.75,143891.38,38.9629070676679,-77.0774714973539
1049,Mariet B Transportation LLC,Saidou Ouedraogo,2019-07-05T00:00:00.000Z,2019-02-08T05:02:22.000Z,,4,2016-07-05T00:00:00.000Z,7,2408937627,,LLC,,saidoukabem@yahoo.com,2012-01-06T00:00:00.000Z,Saidou Ouedraogo,LSD15985072019,No emergency transportation,,143 KENNEDY STREET NW Washington DC 20011 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);",284032,398841.31,143216.86,38.9568557185366,-77.0133682567396
1050,Marina General Contractors,Marina Moraes,2021-11-01T00:00:00.000Z,2019-02-08T05:02:22.000Z,,4,2018-11-01T00:00:00.000Z,7,2022915748,,LLC,2022917583,marinacontractor@verizon.net,1988-08-01T00:00:00.000Z,Marina Moraes,LSD67630112021,General Contractor,.07,"6609 Piney Branch Rd. NW, Suite 4 WASHINGTON DC 20012 ",true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);",253983,397851.06,144710.48,38.97030875636,-77.0247978363914
1051,MarJul Homes Inc.,"Marshall Gahagan;Julia B. Towson",2021-11-20T00:00:00.000Z,2019-02-08T05:02:22.000Z,,5,2018-11-20T00:00:00.000Z,7,202-588-7256,,Corporation,202-588-7225,mjh@marjulhomes.com,1992-12-14T00:00:00.000Z,Marshall Gahagan,LSZ91236112021,HealthCare agency providing services to Developmental Disable and Dual-Diagnose citizens of the District of Columbia.,.07,160 BRYANT STREET NW Washington DC 20001 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",228165,398767.73,139194.38,38.9206199373728,-77.0142099537715
1052,"Quality Plan Administrators, Inc.","Alphonzo Davidson;Milton Bernard",2019-06-21T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.qualityplanadmin.com,4,2016-06-03T00:00:00.000Z,10,2027222744,,Corporation,2022915703,qpa2000@aol.com,1986-10-29T00:00:00.000Z,Milton D Bernard,LSX24488062019,"Third Party Healthcare Administration to include Dental, Vision, and Correctional Services.",,7824 EASTERN AVENUE NW WASHINGTON DC 20012 ,true,"Local Business Enterprise (LBE);Longtime Resident Business (LRB);Small Business Enterprise (SBE);",243501,397627.53,146323.5,38.9848386273958,-77.0273828588935
1053,Quantified Ventures,Eric Letsinger,2019-11-22T00:00:00.000Z,2019-02-08T05:02:22.000Z,quantifiedventures.com,1,2016-11-22T00:00:00.000Z,5,2027343712,,LLC,,letsinger@quantifiedventures.com,2014-03-13T00:00:00.000Z,Eric Letsinger,LS19060112019,"Quantified Ventures provides business consulting services to both small and large organizations across the nonprofit, for-profit and government sectors. More specifically, we help organizations focus their efforts on ‘scaling what works by conducting the economic, financial and impact modelling and analysis to inform business cases that we use as the building blocks towards developing Pay For Success transactions. By working with healthcare systems and community-based service providers to integrate their operations, we are able to attract up-front impact investment capital to shoulder the risks associated with the social or environmental services ability to deliver predicted outcomes. By helping government and service provider clients and engaging impact investors, we are able to leverage the Pay For Success model to bring efficient financing to those services that are in most need by the most vulnerable within our most challenged communities. At Quantified Ventures, we begin the process by conducting comprehensive Pay For Success Feasibility Assessments. During this phase, we develop a strong business case for the transaction and assemble the optimal parties (e.g., investor, payor, service provider, financial intermediary, evaluator) for the transaction.",,1875 CONNECTICUT AVENUE NW Washington DC 20009 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);",242828,396019.46,138646.25,38.9156740516703,-77.0458985197485
1054,"Justice & Sustainability Associates, LLC","Mencer Edwards;Cynthia Savo",2019-05-05T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.justicesustainability.com,2,2016-04-14T00:00:00.000Z,10,2026100005,,LLC,2026104471,donzell@jsallc.com,1999-10-14T00:00:00.000Z,Ann Harrell,LSR24484052019,"Justice and Sustainability Associates, LLC (JSA) is an African American-owned alternative dispute resolution and civic engagement firm focusing on land use and development decision-making. JSA specializes in designing and implementing large and small group multi-stakeholder processes that combine stakeholder engagement, information and education with impartial facilitation and mediation. Our mission is to help community and neighborhood residents, government agencies and officials, businesses and non-governmental organizations reach just and sustainable agreements about land uses.",,910 17TH STREET NW WASHINGTON DC 20006 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",236722,396537.01,137114.84,38.9018807763664,-77.0399230703813
1055,"JVP Engineers, P.C.",J Vicente Pedraza,2019-08-05T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.jvpengineers.com,3,2016-07-08T00:00:00.000Z,12,2023623001,,Corporation,2023625541,vjpedraza@jvpengineers.com,1992-01-30T00:00:00.000Z,J Vicente Pedraza,LSDXV58690082019,"Professional Consulting Engineering Services including: Mechanical, Electrical Environmental, Energy Conservation, Fire Protection, Architectural, HVAC, Plumbing and other Architectural/Engineering related consulting services.",,5101 WISCONSIN AVENUE NW WASHINGTON DC 20016 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Longtime Resident Business (LRB);Veteran Owned Business (VOB);Small Business Enterprise (SBE);",266465,392806.21,143155.04,38.9562701332182,-77.0829968796469
